  run  | cfg | numfile |           start            |            stop            |    runlength    
  6620 | 443 |       1 | 2016-06-20 18:35:36.45445  | 2016-06-21 01:35:38.119359 | 07:00:01.664909
  6619 | 443 |       1 | 2016-06-20 15:35:36.865777 | 2016-06-20 18:32:39.453136 | 02:57:02.587359
  6618 | 443 |       1 |                            |                            | 
  6617 | 443 |       1 | 2016-06-20 14:52:00.021658 | 2016-06-20 15:31:00.851103 | 00:39:00.829445
  6616 | 443 |       1 | 2016-06-20 07:49:16.028632 | 2016-06-20 14:49:22.148893 | 07:00:06.120261
  6615 | 443 |       1 | 2016-06-20 00:46:38.758932 | 2016-06-20 07:46:43.032242 | 07:00:04.27331
  6614 | 443 |       1 | 2016-06-19 17:44:03.731312 | 2016-06-20 00:44:07.529672 | 07:00:03.79836
  6613 | 443 |       1 |                            |                            | 
  6612 | 443 |       1 |                            |                            | 
  6611 | 443 |       1 | 2016-06-19 10:50:02.3685   | 2016-06-19 17:37:14.277155 | 06:47:11.908655
  6610 | 443 |       1 |                            |                            | 
  6609 | 443 |       1 | 2016-06-19 07:31:15.037206 | 2016-06-19 10:43:16.606094 | 03:12:01.568888
  6608 | 443 |       1 | 2016-06-19 03:43:45.680145 | 2016-06-19 07:28:37.814794 | 03:44:52.134649
  6607 | 443 |       1 | 2016-06-19 03:40:36.91093  |                            | 
  6606 | 443 |       1 | 2016-06-18 23:34:24.471249 | 2016-06-19 03:37:38.850474 | 04:03:14.379225
  6605 | 443 |       1 | 2016-06-18 16:31:44.2796   | 2016-06-18 23:31:49.909814 | 07:00:05.630214
  6604 | 443 |       1 | 2016-06-18 16:13:31.080005 | 2016-06-18 16:29:11.527311 | 00:15:40.447306
  6603 | 443 |       1 | 2016-06-18 12:37:19.779883 | 2016-06-18 16:10:35.449095 | 03:33:15.669212
  6602 | 443 |       1 | 2016-06-18 10:48:22.902211 | 2016-06-18 12:34:26.675533 | 01:46:03.773322
  6601 | 443 |       1 |                            |                            | 
  6600 | 443 |       1 | 2016-06-18 03:43:44.596513 | 2016-06-18 10:43:46.226366 | 07:00:01.629853
  6599 | 443 |       1 | 2016-06-17 23:14:54.725051 | 2016-06-18 03:40:47.441969 | 04:25:52.716918
  6598 | 443 |       1 | 2016-06-17 16:12:21.514714 | 2016-06-17 23:12:29.675091 | 07:00:08.160377
  6597 | 443 |       1 | 2016-06-17 16:05:52.466442 | 2016-06-17 16:09:39.973866 | 00:03:47.507424
  6596 | 443 |       1 | 2016-06-17 09:03:21.246215 | 2016-06-17 16:03:24.302488 | 07:00:03.056273
  6595 | 443 |       1 |                            |                            | 
  6594 | 443 |       1 | 2016-06-17 04:13:35.433299 | 2016-06-17 08:58:35.377169 | 04:44:59.94387
  6593 | 443 |       1 | 2016-06-17 03:29:30.932397 | 2016-06-17 04:10:58.5817   | 00:41:27.649303
  6592 | 443 |       1 | 2016-06-16 20:54:27.501058 | 2016-06-17 03:26:52.921266 | 06:32:25.420208
  6591 | 443 |       1 | 2016-06-16 13:51:53.506976 | 2016-06-16 20:51:55.901399 | 07:00:02.394423
  6590 | 443 |       1 | 2016-06-16 10:52:51.550147 | 2016-06-16 13:49:17.510013 | 02:56:25.959866
  6589 | 443 |       1 | 2016-06-16 03:50:22.116754 | 2016-06-16 10:50:25.394054 | 07:00:03.2773
  6588 | 443 |       1 | 2016-06-16 00:54:53.541735 | 2016-06-16 03:47:33.955116 | 02:52:40.413381
  6587 | 443 |       1 | 2016-06-16 00:46:43.372887 |                            | 
  6586 | 443 |       1 | 2016-06-16 00:24:24.66303  | 2016-06-16 00:41:10.603197 | 00:16:45.940167
  6585 | 443 |       1 | 2016-06-16 00:10:49.785408 | 2016-06-16 00:20:14.654694 | 00:09:24.869286
  6584 | 443 |       1 | 2016-06-15 23:58:03.218253 | 2016-06-16 00:06:52.182916 | 00:08:48.964663
  6583 | 443 |       1 | 2016-06-15 16:55:30.710814 | 2016-06-15 23:55:34.67946  | 07:00:03.968646
  6582 | 443 |       1 | 2016-06-15 14:37:45.564679 | 2016-06-15 16:53:09.744114 | 02:15:24.179435
  6581 | 443 |       1 | 2016-06-15 13:47:19.090391 | 2016-06-15 14:34:38.50153  | 00:47:19.411139
  6580 | 443 |       1 | 2016-06-15 11:57:19.371027 |                            | 
  6579 | 462 |       1 | 2016-06-15 07:24:36.279302 | 2016-06-15 11:01:02.492937 | 03:36:26.213635
  6578 | 462 |       1 | 2016-06-15 04:46:34.102959 | 2016-06-15 07:21:54.076605 | 02:35:19.973646
  6577 | 462 |       1 | 2016-06-15 00:46:33.271668 | 2016-06-15 04:43:55.769171 | 03:57:22.497503
  6576 | 462 |       1 | 2016-06-14 21:41:15.360732 | 2016-06-15 00:44:01.732643 | 03:02:46.371911
  6575 | 462 |       1 | 2016-06-14 18:28:12.659266 | 2016-06-14 21:37:10.74706  | 03:08:58.087794
  6574 | 462 |       1 | 2016-06-14 16:55:42.596522 | 2016-06-14 18:25:41.131761 | 01:29:58.535239
  6573 | 462 |       1 | 2016-06-14 14:28:09.528112 | 2016-06-14 16:53:20.315531 | 02:25:10.787419
  6572 | 462 |       1 | 2016-06-14 07:25:30.636436 | 2016-06-14 14:25:36.063425 | 07:00:05.426989
  6571 | 462 |       1 | 2016-06-14 00:57:37.179515 | 2016-06-14 07:22:54.340386 | 06:25:17.160871
  6570 | 462 |       1 |                            |                            | 
  6569 | 462 |       1 | 2016-06-13 23:55:38.512755 | 2016-06-14 00:53:09.461734 | 00:57:30.948979
  6568 | 462 |       1 | 2016-06-13 22:43:42.707572 | 2016-06-13 23:52:46.048063 | 01:09:03.340491
  6567 | 462 |       1 | 2016-06-13 22:13:56.35662  | 2016-06-13 22:39:11.078928 | 00:25:14.722308
  6566 | 462 |       1 | 2016-06-13 19:38:12.690478 | 2016-06-13 22:11:10.59985  | 02:32:57.909372
  6565 | 462 |       1 | 2016-06-13 12:35:36.628968 | 2016-06-13 19:35:43.828757 | 07:00:07.199789
  6564 | 462 |       1 | 2016-06-13 05:32:59.081295 | 2016-06-13 12:33:05.720109 | 07:00:06.638814
  6563 | 462 |       1 | 2016-06-13 01:00:01.715198 | 2016-06-13 05:30:34.402448 | 04:30:32.68725
  6562 | 462 |       1 | 2016-06-12 17:57:26.424208 | 2016-06-13 00:57:29.813425 | 07:00:03.389217
  6561 | 462 |       1 | 2016-06-12 17:25:51.778562 | 2016-06-12 17:53:00.919837 | 00:27:09.141275
  6560 | 462 |       1 | 2016-06-12 15:16:33.727694 | 2016-06-12 17:23:23.870361 | 02:06:50.142667
  6559 | 462 |       1 | 2016-06-12 12:04:32.906016 | 2016-06-12 15:14:02.807706 | 03:09:29.90169
  6558 | 462 |       1 | 2016-06-12 07:31:30.926385 | 2016-06-12 12:01:57.34758  | 04:30:26.421195
  6557 | 462 |       1 |                            |                            | 
  6556 | 462 |       1 |                            |                            | 
  6555 | 462 |       1 |                            |                            | 
  6554 | 462 |       1 |                            |                            | 
  6553 | 462 |       1 | 2016-06-12 02:07:50.565857 | 2016-06-12 07:18:28.862518 | 05:10:38.296661
  6552 | 462 |       1 | 2016-06-11 23:23:10.394421 | 2016-06-12 02:05:38.109742 | 02:42:27.715321
  6551 | 462 |       1 | 2016-06-11 16:20:28.318922 | 2016-06-11 23:20:35.237844 | 07:00:06.918922
  6550 | 462 |       1 |                            |                            | 
  6549 | 462 |       1 | 2016-06-11 11:45:21.338002 | 2016-06-11 16:15:39.539704 | 04:30:18.201702
  6548 | 462 |       1 | 2016-06-11 07:02:56.492817 | 2016-06-11 11:42:44.564909 | 04:39:48.072092
  6547 | 462 |       1 | 2016-06-11 05:29:18.450217 | 2016-06-11 07:00:14.572083 | 01:30:56.121866
  6546 | 462 |       1 | 2016-06-11 03:17:38.909016 | 2016-06-11 05:26:07.202152 | 02:08:28.293136
  6545 | 465 |       1 | 2016-06-11 03:10:39.630214 | 2016-06-11 03:13:49.867257 | 00:03:10.237043
  6544 | 465 |       1 | 2016-06-10 22:36:21.208337 | 2016-06-11 03:07:52.393345 | 04:31:31.185008
  6543 | 465 |       1 | 2016-06-10 22:12:35.05993  | 2016-06-10 22:33:06.777573 | 00:20:31.717643
  6542 | 465 |       1 | 2016-06-10 19:03:06.77355  | 2016-06-10 22:09:53.010977 | 03:06:46.237427
  6541 | 465 |       1 | 2016-06-10 18:33:14.993001 | 2016-06-10 18:58:34.396774 | 00:25:19.403773
  6540 | 462 |       1 | 2016-06-10 16:30:28.650752 | 2016-06-10 18:30:15.288918 | 01:59:46.638166
  6539 | 462 |       1 | 2016-06-10 16:01:57.795702 | 2016-06-10 16:27:22.07827  | 00:25:24.282568
  6538 | 462 |       1 | 2016-06-10 15:34:08.812248 | 2016-06-10 15:41:54.862984 | 00:07:46.050736
  6537 | 462 |       1 | 2016-06-10 15:06:01.056623 | 2016-06-10 15:26:19.34233  | 00:20:18.285707
  6536 | 462 |       1 | 2016-06-10 15:02:49.617247 |                            | 
  6535 | 462 |       1 | 2016-06-10 08:00:17.389635 | 2016-06-10 15:00:22.927547 | 07:00:05.537912
  6534 | 462 |       1 | 2016-06-10 05:38:16.845628 | 2016-06-10 07:57:57.626514 | 02:19:40.780886
  6533 | 462 |       1 | 2016-06-10 00:31:52.674022 | 2016-06-10 05:35:28.976694 | 05:03:36.302672
  6532 | 464 |       1 | 2016-06-09 23:28:19.486399 | 2016-06-10 00:28:23.982532 | 01:00:04.496133
  6531 | 464 |       1 | 2016-06-09 22:46:50.409037 | 2016-06-09 23:14:29.8029   | 00:27:39.393863
  6530 | 462 |       1 | 2016-06-09 21:18:24.622363 | 2016-06-09 22:43:46.663544 | 01:25:22.041181
  6529 | 462 |       1 | 2016-06-09 17:54:27.615396 | 2016-06-09 21:14:12.203383 | 03:19:44.587987
  6528 | 462 |       1 | 2016-06-09 12:35:15.329574 | 2016-06-09 17:51:57.90944  | 05:16:42.579866
  6527 | 462 |       1 | 2016-06-09 05:32:32.025543 | 2016-06-09 12:32:38.098372 | 07:00:06.072829
  6526 | 462 |       1 | 2016-06-09 02:46:08.030386 | 2016-06-09 05:29:59.511531 | 02:43:51.481145
  6525 | 462 |       1 | 2016-06-09 00:52:54.182639 | 2016-06-09 02:41:41.111553 | 01:48:46.928914
  6524 | 462 |       1 | 2016-06-08 23:11:18.929841 | 2016-06-09 00:50:19.926252 | 01:39:00.996411
  6523 | 462 |       1 |                            |                            | 
  6522 | 462 |       1 | 2016-06-08 23:05:51.911031 | 2016-06-08 23:06:32.387599 | 00:00:40.476568
  6521 | 462 |       1 | 2016-06-08 18:51:05.01558  | 2016-06-08 23:03:14.996976 | 04:12:09.981396
  6520 | 462 |       1 | 2016-06-08 17:31:52.33103  | 2016-06-08 18:48:40.314606 | 01:16:47.983576
  6519 | 462 |       1 | 2016-06-08 17:25:38.473943 | 2016-06-08 17:28:46.336352 | 00:03:07.862409
  6518 | 462 |       1 |                            |                            | 
  6517 | 462 |       1 | 2016-06-08 15:14:42.217231 | 2016-06-08 17:21:05.914712 | 02:06:23.697481
  6516 | 451 |       1 | 2016-06-08 14:41:13.937772 | 2016-06-08 15:11:17.665739 | 00:30:03.727967
  6515 | 451 |       1 | 2016-06-08 13:47:02.227003 | 2016-06-08 14:17:07.393021 | 00:30:05.166018
  6514 | 451 |       1 | 2016-06-08 13:43:57.133653 |                            | 
  6513 | 462 |       1 | 2016-06-08 13:07:34.508486 | 2016-06-08 13:38:44.417824 | 00:31:09.909338
  6512 | 451 |       1 | 2016-06-08 12:31:33.425743 | 2016-06-08 13:01:35.52756  | 00:30:02.101817
  6511 | 462 |       1 |                            |                            | 
  6510 | 462 |       1 | 2016-06-08 08:29:44.636214 | 2016-06-08 12:07:44.45168  | 03:37:59.815466
  6509 | 462 |       1 | 2016-06-08 07:57:52.239816 | 2016-06-08 08:27:17.777746 | 00:29:25.53793
  6508 | 462 |       1 | 2016-06-08 05:41:52.665193 | 2016-06-08 07:55:09.090395 | 02:13:16.425202
  6507 | 462 |       1 | 2016-06-07 22:39:21.457179 | 2016-06-08 05:39:26.404938 | 07:00:04.947759
  6506 | 462 |       1 | 2016-06-07 15:43:03.302822 | 2016-06-07 22:36:53.329467 | 06:53:50.026645
  6505 | 462 |       1 | 2016-06-07 14:43:18.176494 |                            | 
  6504 | 462 |       1 | 2016-06-07 13:55:37.830895 | 2016-06-07 14:40:32.308247 | 00:44:54.477352
  6503 | 462 |       1 | 2016-06-07 10:13:20.678427 |                            | 
  6502 | 462 |       1 | 2016-06-07 05:34:23.463414 | 2016-06-07 10:09:15.721463 | 04:34:52.258049
  6501 | 462 |       1 | 2016-06-07 03:05:38.631638 | 2016-06-07 05:29:47.099358 | 02:24:08.46772
  6500 | 462 |       1 | 2016-06-07 02:03:41.665608 | 2016-06-07 03:02:46.316873 | 00:59:04.651265
  6499 | 462 |       1 | 2016-06-07 00:35:31.61168  | 2016-06-07 02:01:24.751853 | 01:25:53.140173
  6498 | 462 |       1 | 2016-06-06 22:15:06.107519 | 2016-06-07 00:32:37.936743 | 02:17:31.829224
  6497 | 462 |       1 | 2016-06-06 16:13:42.64264  | 2016-06-06 22:09:46.357558 | 05:56:03.714918
  6496 | 443 |       1 |                            |                            | 
  6495 | 443 |       1 | 2016-06-06 16:01:31.253007 | 2016-06-06 16:04:04.444317 | 00:02:33.19131
  6494 | 443 |       1 | 2016-06-06 11:08:33.98346  | 2016-06-06 15:49:05.611903 | 04:40:31.628443
  6493 | 443 |       1 | 2016-06-06 04:05:53.359898 | 2016-06-06 11:06:01.727391 | 07:00:08.367493
  6492 | 443 |       1 | 2016-06-06 03:25:37.486431 | 2016-06-06 04:03:08.427689 | 00:37:30.941258
  6491 | 443 |       1 |                            |                            | 
  6490 | 443 |       1 | 2016-06-05 21:16:21.180746 | 2016-06-06 03:18:36.115186 | 06:02:14.93444
  6489 | 443 |       1 | 2016-06-05 14:13:41.760346 | 2016-06-05 21:13:48.304278 | 07:00:06.543932
  6488 | 443 |       1 | 2016-06-05 12:23:44.907483 | 2016-06-05 14:11:24.310664 | 01:47:39.403181
  6487 | 443 |       1 | 2016-06-05 05:20:57.268491 | 2016-06-05 12:21:03.847026 | 07:00:06.578535
  6486 | 443 |       1 | 2016-06-05 03:31:04.462902 | 2016-06-05 05:18:15.741408 | 01:47:11.278506
  6485 | 443 |       1 |                            |                            | 
  6484 | 443 |       1 | 2016-06-05 02:08:18.099805 | 2016-06-05 03:26:26.064179 | 01:18:07.964374
  6483 | 443 |       1 | 2016-06-04 21:01:10.041746 | 2016-06-05 02:05:37.510799 | 05:04:27.469053
  6482 | 443 |       1 | 2016-06-04 13:58:30.324283 | 2016-06-04 20:58:34.284631 | 07:00:03.960348
  6481 | 443 |       1 | 2016-06-04 12:29:06.495328 | 2016-06-04 13:55:57.873591 | 01:26:51.378263
  6480 | 443 |       1 | 2016-06-04 05:26:19.642047 | 2016-06-04 12:26:22.430354 | 07:00:02.788307
  6479 | 443 |       1 | 2016-06-04 02:36:23.326501 | 2016-06-04 05:23:35.645132 | 02:47:12.318631
  6478 | 443 |       1 | 2016-06-03 20:01:17.894378 | 2016-06-04 02:33:48.468152 | 06:32:30.573774
  6477 | 443 |       1 |                            |                            | 
  6476 | 443 |       1 |                            |                            | 
  6475 | 443 |       1 | 2016-06-03 17:00:52.549158 | 2016-06-03 19:54:09.961876 | 02:53:17.412718
  6474 | 443 |       1 |                            |                            | 
  6473 | 443 |       1 |                            |                            | 
  6472 | 443 |       1 |                            |                            | 
  6471 | 443 |       1 |                            |                            | 
  6470 | 443 |       1 | 2016-06-03 16:29:28.035477 | 2016-06-03 16:31:02.249135 | 00:01:34.213658
  6469 | 443 |       1 | 2016-06-03 14:45:37.127712 | 2016-06-03 15:38:26.523217 | 00:52:49.395505
  6468 | 443 |       1 | 2016-06-03 07:59:31.825226 | 2016-06-03 14:32:25.594109 | 06:32:53.768883
  6467 | 443 |       1 | 2016-06-03 00:56:46.08399  | 2016-06-03 07:56:53.017126 | 07:00:06.933136
  6466 | 443 |       1 | 2016-06-03 00:16:13.470432 | 2016-06-03 00:53:49.443716 | 00:37:35.973284
  6465 | 443 |       1 | 2016-06-02 22:34:31.486935 | 2016-06-03 00:12:46.483299 | 01:38:14.996364
  6464 | 443 |       1 |                            |                            | 
  6463 | 443 |       1 | 2016-06-02 15:42:03.54624  |                            | 
  6462 | 443 |       1 | 2016-06-02 11:27:10.076581 | 2016-06-02 15:39:16.424517 | 04:12:06.347936
  6461 | 443 |       1 | 2016-06-02 06:35:50.526393 | 2016-06-02 11:22:42.134748 | 04:46:51.608355
  6460 | 443 |       1 | 2016-06-02 05:04:20.943781 | 2016-06-02 06:33:05.460588 | 01:28:44.516807
  6459 | 443 |       1 | 2016-06-02 04:26:56.28537  | 2016-06-02 05:02:00.354931 | 00:35:04.069561
  6458 | 443 |       1 |                            |                            | 
  6457 | 443 |       1 | 2016-06-01 21:22:26.616312 | 2016-06-02 04:22:30.873428 | 07:00:04.257116
  6456 | 443 |       1 | 2016-06-01 21:17:41.227077 |                            | 
  6455 | 443 |       1 | 2016-06-01 20:55:16.154164 | 2016-06-01 21:14:53.815168 | 00:19:37.661004
  6454 | 443 |       1 | 2016-06-01 20:09:36.409987 | 2016-06-01 20:52:38.024267 | 00:43:01.61428
  6453 | 443 |       1 | 2016-06-01 16:30:54.186962 | 2016-06-01 20:07:06.068023 | 03:36:11.881061
  6452 | 443 |       1 |                            |                            | 
  6451 | 443 |       1 | 2016-06-01 15:25:56.795529 | 2016-06-01 16:26:31.037378 | 01:00:34.241849
  6450 | 443 |       1 | 2016-06-01 14:21:37.976296 | 2016-06-01 15:23:03.781197 | 01:01:25.804901
  6449 | 443 |       1 |                            |                            | 
  6448 | 443 |       1 | 2016-06-01 07:16:46.834741 | 2016-06-01 14:16:50.869555 | 07:00:04.034814
  6447 | 443 |       1 |                            |                            | 
  6446 | 443 |       1 | 2016-06-01 00:12:29.464571 | 2016-06-01 07:12:34.820851 | 07:00:05.35628
  6445 | 443 |       1 | 2016-05-31 23:43:31.316303 | 2016-06-01 00:09:53.618575 | 00:26:22.302272
  6444 | 443 |       1 | 2016-05-31 17:25:41.286787 | 2016-05-31 23:40:57.077969 | 06:15:15.791182
  6443 | 443 |       1 | 2016-05-31 15:42:27.787811 | 2016-05-31 16:49:20.638344 | 01:06:52.850533
  6442 | 443 |       1 | 2016-05-31 13:52:12.664885 | 2016-05-31 15:38:11.942907 | 01:45:59.278022
  6441 | 443 |       1 | 2016-05-31 09:29:25.176945 | 2016-05-31 13:48:01.006741 | 04:18:35.829796
  6440 | 443 |       1 | 2016-05-31 02:26:58.893003 | 2016-05-31 09:27:02.261904 | 07:00:03.368901
  6439 | 443 |       1 | 2016-05-30 23:21:31.142325 | 2016-05-31 02:24:01.869199 | 03:02:30.726874
  6438 | 443 |       1 | 2016-05-30 22:11:15.137696 | 2016-05-30 23:18:59.875669 | 01:07:44.737973
  6437 | 443 |       1 | 2016-05-30 21:22:45.449531 | 2016-05-30 22:08:29.483947 | 00:45:44.034416
  6436 | 443 |       1 | 2016-05-30 20:22:13.096633 | 2016-05-30 21:20:16.148003 | 00:58:03.05137
  6435 | 443 |       1 | 2016-05-30 20:18:34.10291  |                            | 
  6434 | 443 |       1 |                            |                            | 
  6433 | 443 |       1 | 2016-05-30 19:36:03.182906 | 2016-05-30 20:14:05.984753 | 00:38:02.801847
  6432 | 443 |       1 | 2016-05-30 19:08:52.962348 | 2016-05-30 19:33:45.841096 | 00:24:52.878748
  6431 | 443 |       1 | 2016-05-30 15:55:06.434622 | 2016-05-30 19:06:25.059952 | 03:11:18.62533
  6430 | 443 |       1 | 2016-05-30 15:17:25.228109 | 2016-05-30 15:52:46.261883 | 00:35:21.033774
  6429 | 443 |       1 | 2016-05-30 08:14:39.161972 | 2016-05-30 15:14:45.101739 | 07:00:05.939767
  6428 | 443 |       1 | 2016-05-30 06:52:32.554818 | 2016-05-30 08:12:22.888572 | 01:19:50.333754
  6427 | 443 |       1 | 2016-05-30 01:17:15.512817 | 2016-05-30 06:50:01.013611 | 05:32:45.500794
  6426 | 443 |       1 | 2016-05-29 18:14:32.667226 | 2016-05-30 01:14:40.363582 | 07:00:07.696356
  6425 | 443 |       1 | 2016-05-29 11:11:51.916111 | 2016-05-29 18:11:56.492728 | 07:00:04.576617
  6424 | 443 |       1 |                            |                            | 
  6423 | 443 |       1 | 2016-05-29 04:07:29.279718 | 2016-05-29 11:07:31.474499 | 07:00:02.194781
  6422 | 443 |       1 | 2016-05-29 04:02:36.291845 | 2016-05-29 04:03:31.998697 | 00:00:55.706852
  6421 | 443 |       1 | 2016-05-29 02:53:29.703853 | 2016-05-29 03:58:09.155212 | 01:04:39.451359
  6420 | 443 |       1 | 2016-05-28 23:22:39.887349 | 2016-05-29 02:45:12.265388 | 03:22:32.378039
  6419 | 443 |       1 | 2016-05-28 22:40:29.16605  | 2016-05-28 23:19:53.67007  | 00:39:24.50402
  6418 | 443 |       1 |                            |                            | 
  6417 | 443 |       1 | 2016-05-28 15:59:18.435828 | 2016-05-28 22:36:11.930699 | 06:36:53.494871
  6416 | 443 |       1 |                            |                            | 
  6415 | 443 |       1 | 2016-05-28 14:39:57.96402  | 2016-05-28 14:40:15.831401 | 00:00:17.867381
